herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
NY	1037863	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1541799	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1037863	COUNTY	10
NY	1052042	NY	William R. Buck	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1547895	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1052042	COUNTY	10
NY	1060989	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1563155	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1060989	COUNTY	10
NY	1084267	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1566243	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1084267	COUNTY	10
NY	1084412	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1566388	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1084412	COUNTY	10
NY	1085622	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1568468	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1085622	COUNTY	10
NY	1108555	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1572131	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1108555	COUNTY	10
NY	1233325	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1611022	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1233325	COUNTY	10
NY	1235105	NY	William R. Buck	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1612899	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1235105	COUNTY	10
NY	1300301	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1704884	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1300301	COUNTY	10
NY	1303757	NY	William R. Buck	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1706092	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1303757	COUNTY	10
NY	1352920	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1707285	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1352920	COUNTY	10
NY	1353017	NY	William R. Buck	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1707383	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1353017	COUNTY	10
NY	1353627	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1708067	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1353627	COUNTY	10
NY	1353894	NY	Richard C. Harris	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1708571	Town of Canaan, Robbins Swamp, E of Sand Road, ca. 0.5 mi N of CT 126	https://lichenportal.org/portal/collections/individual/index.php?occid=1353894	COUNTY	10
NY	960892	NY	William R. Buck	New York	Clinton	273.26	outside_boundary_exact	New York, Dutchess County	41.984722,-73.766667	1406711	Town of Mooers, Gadway Sandstone Pavement Barrens, off Gadway Road, 0.4 mi S of Cannon Corners	https://lichenportal.org/portal/collections/individual/index.php?occid=960892	COUNTY	10
CUP	1766289	CUP	Dirig	New York	Columbia	168.03	outside_boundary_exact	New York, Cortland County	42.431015,-75.924635	CUP-L-0003616	Landers Corners	https://lichenportal.org/portal/collections/individual/index.php?occid=1766289	COUNTY	10
NY	4979154	NY	D. O. Lowe	New York	Otsego Co.	155.95	outside_boundary_exact	New York, Essex County	44.1311,-73.9439	04688022	Lake Arnold near Lake Placid	https://lichenportal.org/portal/collections/individual/index.php?occid=4979154	COUNTY	10
WIS	1090228	WIS	R.H. Torrey	New York	Oswego	111.1	outside_boundary_exact	New York, Hamilton County	43.73667,-74.39111	WIS-L-0040417	Panther Mt.	https://lichenportal.org/portal/collections/individual/index.php?occid=1090228	COUNTY	10
WIS	1301272	WIS	R.H.Torrey	New York	Oswego	111.1	outside_boundary_exact	New York, Hamilton County	43.73667,-74.39111	WIS-L-0070263	Panther Mt.	https://lichenportal.org/portal/collections/individual/index.php?occid=1301272	COUNTY	10
WIS	1367121	WIS	Raymond H. Torrey	New York	Oswego	111.1	outside_boundary_exact	New York, Hamilton County	43.73667,-74.39111	WIS-L-0093715	Panther Mt.	https://lichenportal.org/portal/collections/individual/index.php?occid=1367121	COUNTY	10
NY	1109612	NY	R. A. Latham	New York	Nassau Co.	97.97	outside_boundary_exact	New York, Suffolk County	41.147261,-72.276121	1573195	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=1109612	COUNTY	10
WIS	1385522	WIS	F.J. Hermann	New York	Hamilton	96.72	outside_boundary_exact	New York, Franklin County	44.979693,-74.461258	WIS-L-0101641	on roadside (NY 37), 2 miles E. Fort Covington	https://lichenportal.org/portal/collections/individual/index.php?occid=1385522	COUNTY	10
NY	3787792	NY	J. M. Franklin	New York	Dutchess Co.	83.28	outside_boundary_exact	New York, Delaware County	42.230031,-74.923011	04244301	Barrytown, NY, Rokeby Estate lands - island/peninsula on Hudson river, across railroad tracks from estate lands.	https://lichenportal.org/portal/collections/individual/index.php?occid=3787792	COUNTY	10
FH	4726331	FH	P. F. May	New York	Rensselaer County	61.59	outside_boundary_exact	New York, Washington County	43.5,-73.275	barcode-00991178	White Rocks, between Taconic Trail and summit	https://lichenportal.org/portal/collections/individual/index.php?occid=4726331	COUNTY	10
FH	4726438	FH	P. F. May	New York	Rensselaer County	61.59	outside_boundary_exact	New York, Washington County	43.5,-73.275	barcode-00991306	Petersburg, White Rocks, between Taconic Trail and summit	https://lichenportal.org/portal/collections/individual/index.php?occid=4726438	COUNTY	10
CUP	3569149	CUP	James Battaglia	New York	Erie	51.66	outside_boundary_exact	New York, Cattaraugus County	42.0152,-78.5878	CUP-L-0009514	Salt Rd., Beeman Cemetery.	https://lichenportal.org/portal/collections/individual/index.php?occid=3569149	COUNTY	10
NY	3520578	NY	W. R. Buck	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	03216938	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3520578	COUNTY	10
NY	3520579	NY	W. R. Buck	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	03216939	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3520579	COUNTY	10
NY	3520580	NY	W. R. Buck	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	03216940	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3520580	COUNTY	10
NY	3521401	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809207	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521401	COUNTY	10
NY	3521403	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809208	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521403	COUNTY	10
NY	3521404	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809209	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521404	COUNTY	10
NY	3521405	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809210	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521405	COUNTY	10
NY	3521406	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809211	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521406	COUNTY	10
NY	3521407	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809212	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521407	COUNTY	10
NY	3521408	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809213	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521408	COUNTY	10
NY	3521409	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809214	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521409	COUNTY	10
NY	3521410	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809215	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521410	COUNTY	10
NY	3521411	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809216	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521411	COUNTY	10
NY	3521412	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809217	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521412	COUNTY	10
NY	3521413	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809218	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521413	COUNTY	10
NY	3521414	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809219	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521414	COUNTY	10
NY	3521415	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809221	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521415	COUNTY	10
NY	3521416	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809222	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521416	COUNTY	10
NY	3521417	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809223	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521417	COUNTY	10
NY	3521418	NY	R. C. Harris	New York	Essex Co.	50.61	outside_boundary_exact	New York, Herkimer County	43.9669,-74.9669	3809220	Town of Newcomb, N side of Newcomb Fen, E of Campsite Road just S of bridge over Hudson River	https://lichenportal.org/portal/collections/individual/index.php?occid=3521418	COUNTY	10
