herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
OSC	2227068	OSC	Bruce McCune	Montana	Ravalli	9355.88	outside_boundary_exact	not_found_in_US	46.3,113.8733	143963	Summit of Palisade Mountain, Sapphire Range.	https://lichenportal.org/portal/collections/individual/index.php?occid=2227068	COUNTRY	1000
MONTU	5685461	MONTU	Michael West	Montana	Lewis And Clark	9344.34	outside_boundary_exact	not_found_in_US	47.12398,112.7837	MONTU00191	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=5685461	COUNTRY	1000
MONTU	5787747	MONTU	Bruce McCune	Montana	Missoula	9219.36	outside_boundary_exact	not_found_in_US	47.35213,113.73328	MONTU01016	East shore of Lindbergh Lake, Mission Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=5787747	COUNTRY	1000
OSC	5829126	OSC	Bruce McCune	Montana	Missoula	9219.36	outside_boundary_exact	not_found_in_US	47.35213,113.73328	OSC-M-048030	East shore of Lindbergh Lake, Mission Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=5829126	COUNTRY	1000
MONTU	5681928	MONTU	Bruce McCune	Montana	Flathead	8990.87	outside_boundary_exact	not_found_in_US	48.4353,114.335	MONTU000116	South of Reservoir Road, east of Lakeshore Drive, 2.4 km north of Whitefish	https://lichenportal.org/portal/collections/individual/index.php?occid=5681928	COUNTRY	1000
MONTU	5786479	MONTU	Bruce McCune	Montana	Sanders	8976.14	outside_boundary_exact	not_found_in_US	47.70715,115.08198	MONTU00935	SW of junction of Thompson River Road and Forest Route 529. High bench above Thompson River	https://lichenportal.org/portal/collections/individual/index.php?occid=5786479	COUNTRY	1000
MONTU	5786529	MONTU	Bruce McCune	Montana	Sanders	8976.14	outside_boundary_exact	not_found_in_US	47.70715,115.08198	MONTU00954	High bench above Thompson River, SW of junction of Thompson River Road and Forest Route 529	https://lichenportal.org/portal/collections/individual/index.php?occid=5786529	COUNTRY	1000
MONTU	5648938	MONTU	Sarah Jovan	Montana	Sanders	8966.84	outside_boundary_exact	not_found_in_US	47.79806,115.1326	MONTU00021	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=5648938	COUNTRY	1000
MONTU	5772532	MONTU	Bruce McCune	Montana	Lincoln	8854.09	outside_boundary_exact	not_found_in_US	48.22501,115.63586	MONTU00540	Along road to Leigh Lake trailhead, above Leigh Creek, Cabinet Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=5772532	COUNTRY	1000
SRP	3353239	SRP	T. L. Esslinger	Montana	Judith Basin	7912.7	outside_boundary_exact	not_found_in_US	47.065278,0	NA	Lewis and Clark National Forest, along forest route 120 ca. 19.5 km ESE of Monarch at ridge top in the Little Belt Mountains.	https://lichenportal.org/portal/collections/individual/index.php?occid=3353239	COUNTRY	1000
BRY	1471076	BRY	Sam Shushan	Montana	Granite	7162.74	outside_boundary_exact	not_found_in_US	16.58,-42.887	BRY-L-0020984	Deerlodge National Forest: Anaconda-Pintler Wilderness Area, Goat Flat.	https://lichenportal.org/portal/collections/individual/index.php?occid=1471076	COUNTRY	1000
BRY	1570397	BRY	Sam Shushan	Montana	Granite	7162.74	outside_boundary_exact	not_found_in_US	16.58,-42.887	BRY-L-0020983	Deerlodge National Forest: Anaconda-Pintler Wilderness Area, Goat Flat.	https://lichenportal.org/portal/collections/individual/index.php?occid=1570397	COUNTRY	1000
BRY	1361734	BRY	Maynard C. Bowers	Montana	Glacier	6921.93	outside_boundary_exact	not_found_in_US	13.666667,-48.75	BRY-L-0017575	Glacier National Park: on Piegan Pass between Piegan Mountain And Mountain Cataract	https://lichenportal.org/portal/collections/individual/index.php?occid=1361734	COUNTRY	1000
PH	1797589	PH	Theodore L. Esslinger	Montana	Judith Basin	5339.65	outside_boundary_exact	not_found_in_US	47.065278,-38.05	PH00117915	Lewis and Clark National Forest, along forest route #120, ca. 19.5 km east-southeast of Monarch at ridge top in the Little Belt Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=1797589	COUNTRY	1000
SBBG	142115	SBBG	T.L. Esslinger	Montana	Judith Basin	5339.65	outside_boundary_exact	not_found_in_US	47.065278,-38.05	SBBG017357L	USFS Rte. 120 ca. 19.5 km ESE of Monarch Lewis and Clark Nat Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=142115	COUNTRY	1000
UCR(temp)	2591710	UCR(temp)	T.L. Esslinger	Montana	Judith Basin	5339.65	outside_boundary_exact	not_found_in_US	47.06528,-38.05	UCR-155206	Lewis and Clark National Forest, along forest rte 120 c. 19.5km ESE of Monarch at ridge top in the Little Belt Mtns	https://lichenportal.org/portal/collections/individual/index.php?occid=2591710	COUNTRY	1000
US	2799599	US	T. L. Esslinger	Montana	Judith Basin	5339.65	outside_boundary_exact	not_found_in_US	47.0653,-38.05	NA	Lewis and clark nat'l forest, along forest route120 ca. 19.5 km ese of monarch at ridge top in little belt mtns.	https://lichenportal.org/portal/collections/individual/index.php?occid=2799599	COUNTRY	1000
SBBG	158145	SBBG	C. C. Bratt	Montana	Lincoln	5125.14	outside_boundary_exact	not_found_in_US	0.000307,-115.488493	SBBG001455L	Ross Creek Cedar Grove, Rte. 202 Kootenai Nat Park	https://lichenportal.org/portal/collections/individual/index.php?occid=158145	COUNTRY	1000
MONTU	5780708	MONTU	Roger Rosentreter	Montana	Lake	2218.59	outside_boundary_exact	not_found_in_US	47.330002,-144	MONTU00646	Mission Falls area, Flathead Indian Reservation. E of St. Ignatius, MT.	https://lichenportal.org/portal/collections/individual/index.php?occid=5780708	COUNTRY	1000
SRP	1106479	SRP	Roger Rosentreter	Montana	Lake	2218.59	outside_boundary_exact	not_found_in_US	47.330002,-144	SRP-L-0002260	Mission Falls area, Flathead Indian Reservation. E of St. Ignatius, MT.	https://lichenportal.org/portal/collections/individual/index.php?occid=1106479	COUNTRY	1000
SRP	1444419	SRP	Roger Rosentreter	Montana	Lake	2218.59	outside_boundary_exact	not_found_in_US	47.330002,-144	SRP-L-0008252	Mission Falls area, Flathead Indian Reservation. E of St. Ignatius, MT.	https://lichenportal.org/portal/collections/individual/index.php?occid=1444419	COUNTRY	1000
SRP	1577199	SRP	Roger Rosentreter	Montana	Lake	2218.59	outside_boundary_exact	not_found_in_US	47.330002,-144	SRP-L-0010690	Mission Falls area, Flathead Indian Reservation. E of St. Ignatius, MT.	https://lichenportal.org/portal/collections/individual/index.php?occid=1577199	COUNTRY	1000
SRP	1577668	SRP	Roger Rosentreter	Montana	Lake	2218.59	outside_boundary_exact	not_found_in_US	47.330002,-144	SRP-L-0011178	Mission Falls area, Flathead Indian Reservation. E of St. Ignatius, MT.	https://lichenportal.org/portal/collections/individual/index.php?occid=1577668	COUNTRY	1000
MONTU	5797209	MONTU	Jina Mariani	Montana	Lake	1165.52	outside_boundary_exact	not_found_in_US	39.400002,-123.900002	MONTU01050	Mission Creek, Lower Mission Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=5797209	COUNTRY	1000
SRP	1576741	SRP	Jina Mariani	Montana	Lake	1165.52	outside_boundary_exact	not_found_in_US	39.400002,-123.900002	SRP-L-0002879	Mission Creek, Lower Mission Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=1576741	COUNTRY	1000
MONTU	5768401	MONTU	Peter Lesica	Montana	Garfield	444.94	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00425	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=5768401	COUNTRY	1000
MONTU	5683021	MONTU	Eva Masin	Montana	Missoula	154.28	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00142	36 km E of Missoula on Highway 200	https://lichenportal.org/portal/collections/individual/index.php?occid=5683021	COUNTRY	1000
MONTU	5685034	MONTU	Eva Masin	Montana	Missoula	154.28	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00176	36km E of Missoula on Highway 200	https://lichenportal.org/portal/collections/individual/index.php?occid=5685034	COUNTRY	1000
MONTU	5768199	MONTU	Eva Masin	Montana	Missoula	154.28	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00403	36 km E of Missoula on Highway 200	https://lichenportal.org/portal/collections/individual/index.php?occid=5768199	COUNTRY	1000
MONTU	5771711	MONTU	Eva Masin	Montana	Missoula	154.28	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00437	36 km E of Missoula on Highway 200	https://lichenportal.org/portal/collections/individual/index.php?occid=5771711	COUNTRY	1000
MONTU	5786230	MONTU	Eva Masin	Montana	Missoula	154.28	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00915	36 km E of Missoula on Highway 200	https://lichenportal.org/portal/collections/individual/index.php?occid=5786230	COUNTRY	1000
BRY	2578623	BRY	Larry L. St. Clair	Montana	Lemhi	NA	county_not_matched_no_match	county_not_matched	44.682133,-113.362367	BRY-L-0039296	Salmon-Challis National Forest: Leadore Ranger District (horse pasture behind station), adjacent to District Office.	https://lichenportal.org/portal/collections/individual/index.php?occid=2578623	COUNTRY	1000
BRY	2578624	BRY	Larry L. St. Clair	Montana	Lemhi	NA	county_not_matched_no_match	county_not_matched	44.682133,-113.362367	BRY-L-0039297	Salmon-Challis National Forest: Leadore Ranger District (horse pasture behind station), adjacent to District Office.	https://lichenportal.org/portal/collections/individual/index.php?occid=2578624	COUNTRY	1000
ILLS	2706441	ILLS	J.L. Crane & J.D. Schoknecht	Montana	Meager	NA	county_not_matched_no_match	county_not_matched	46.9167,-110.6333	ILLS00092013	Lewis and Clark National Forest. Along Route 89.	https://lichenportal.org/portal/collections/individual/index.php?occid=2706441	COUNTRY	1000
MONT	1460714	MONT	B.D. Ryan	Montana	Wyoming	NA	county_not_matched_no_match	county_not_matched	45,-109.416667	MONT-L-0006166	Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=1460714	COUNTRY	1000
WIS	1092802	WIS	B. McCune	Montana	Rivalli	NA	county_not_matched_no_match	county_not_matched	46.6,-114.216667	WIS-L-0041896	Summit of Little St. Joseph Peak; Bitterroot Range	https://lichenportal.org/portal/collections/individual/index.php?occid=1092802	COUNTRY	1000
MIN	345829	MIN	Trana, T.	Montana	Fallon	799.38	outside_boundary_exact	Colorado, Pitkin County	39.009713,-106.861429	733266	Baker, 19 Mi Sw of	https://lichenportal.org/portal/collections/individual/index.php?occid=345829	STATE	100
MONTU	5786518	MONTU	Bruce McCune	Montana	Ravalli	692.77	outside_boundary_exact	Oregon, Linn County	44.37,-123.2	MONTU00944	Big Creek Canyon, Bitterroot Range	https://lichenportal.org/portal/collections/individual/index.php?occid=5786518	STATE	100
SRP	1105718	SRP	Roger Rosentreter	Montana	Custer	661.97	outside_boundary_exact	Idaho, Custer County	44.188,-114.290001	SRP-L-0003184	Mouth of Road Canyon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1105718	STATE	100
SRP	1125976	SRP	Roger Rosentreter	Montana	Custer	661.97	outside_boundary_exact	Idaho, Custer County	44.188,-114.290001	SRP-L-0002194	Mouth of Road Canyon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1125976	STATE	100
SRP	1129534	SRP	Roger Rosentreter	Montana	Custer	661.97	outside_boundary_exact	Idaho, Custer County	44.188,-114.290001	SRP-L-0004087	Mouth of Road Canyon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1129534	STATE	100
SRP	1445721	SRP	Roger Rosentreter	Montana	Custer	661.97	outside_boundary_exact	Idaho, Custer County	44.188,-114.290001	SRP-L-0008948	Mouth of Road Canyon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1445721	STATE	100
SRP	1445722	SRP	Roger Rosentreter	Montana	Custer	661.97	outside_boundary_exact	Idaho, Custer County	44.188,-114.290001	SRP-L-0008949	Mouth of Road Canyon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1445722	STATE	100
SRP	1446308	SRP	Roger Rosentreter	Montana	Custer	661.97	outside_boundary_exact	Idaho, Custer County	44.188,-114.290001	SRP-L-0009401	Mouth of Road Canyon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1446308	STATE	100
OSC	2227250	OSC	Bruce McCune	Montana	Lake	497.52	outside_boundary_exact	Idaho, Jerome County	42.6666667,-113.95	144308	Summit of Cedar Peak, Mission Range	https://lichenportal.org/portal/collections/individual/index.php?occid=2227250	STATE	100
BRY	1770260	BRY	Larry L. St. Clair	Montana	Deerlodge	125.75	outside_boundary_similarity_0.7	Idaho, Idaho County	46.0568,-115.13	BRY-L-0022200	Beaverhead-Deerlodge National Forest: Four Mile Basin vicinity (northernmost lake).	https://lichenportal.org/portal/collections/individual/index.php?occid=1770260	STATE	100
US	3361571	US	B. D. Ryan	Montana	Galatin	84.42	outside_boundary_similarity_0.857	Wyoming, Teton County	44.0583,-110.17	NA	Start of Teepee Creek Trail, E of Hwy 191, 54. 7 mi. S of Bozeman	https://lichenportal.org/portal/collections/individual/index.php?occid=3361571	STATE	100
MONT	1366603	MONT	Sharon Eversman	Montana	Gallatin	76.68	outside_boundary_exact	Wyoming, Park County	44.8,-110.083333	MONT-L-0001899	Grayling Creek, 32 km north of West Yellowstone	https://lichenportal.org/portal/collections/individual/index.php?occid=1366603	STATE	100
MONT	1366643	MONT	Sharon Eversman	Montana	Gallatin	76.68	outside_boundary_exact	Wyoming, Park County	44.8,-110.083333	MONT-L-0001939	Grayling Creek, 32 km north of West Yellowstone	https://lichenportal.org/portal/collections/individual/index.php?occid=1366643	STATE	100
MONT	1367910	MONT	Sharon Eversman	Montana	Gallatin	75.84	outside_boundary_exact	Wyoming, Park County	44.96667,-110.08333	MONT-L-0002345	Yellowstone National Park, Snowslide-Creek, 32 km N of West Yellowstone Lodgepole pine	https://lichenportal.org/portal/collections/individual/index.php?occid=1367910	STATE	100
MONT	1437596	MONT	S. Eversman	Montana	Gallatin	75.84	outside_boundary_exact	Wyoming, Park County	44.966667,-110.083333	MONT-L-0004715	Snowslide Creek, 36 km north of West Yellowstone, Yellowstone National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1437596	STATE	100
WIS	1070770	WIS	Sharon Eversman	Montana	Gallatin	75.84	outside_boundary_exact	Wyoming, Park County	44.966667,-110.083333	WIS-L-0036728	Grayling Creek, 32 km. north of West Yellowstone, Yellowstone National park	https://lichenportal.org/portal/collections/individual/index.php?occid=1070770	STATE	100
MONT	1366598	MONT	Sharon Eversman	Montana	Gallatin	75.36	outside_boundary_exact	Wyoming, Park County	44.8,-110.1	MONT-L-0001894	Grayling Creek, 32 km north of West Yellowstone	https://lichenportal.org/portal/collections/individual/index.php?occid=1366598	STATE	100
MONT	1366604	MONT	Sharon Eversman	Montana	Gallatin	75.36	outside_boundary_exact	Wyoming, Park County	44.8,-110.1	MONT-L-0001900	Grayling Creek, 32 km north of West Yellowstone	https://lichenportal.org/portal/collections/individual/index.php?occid=1366604	STATE	100
OSC	5070804	OSC	Bruce McCune	Montana	Lincoln	50.04	outside_boundary_exact	Idaho, Bonner County	48.26667,-116.7167	OSC-M-051725	Shore of Double Lake, Cabinet Range	https://lichenportal.org/portal/collections/individual/index.php?occid=5070804	STATE	100
MONT	1389701	MONT	Sharon Eversman	Montana	Park	26.22	outside_boundary_exact	Wyoming, Park County	44.983333,-109.466667	MONT-L-0004210	Across Hwy, 212 from Gardner Lake, 40 km SW of Red Lodge, Shoshone National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1389701	STATE	100
MONT	1466250	MONT	Sharon Eversman	Montana	Park	26.22	outside_boundary_exact	Wyoming, Park County	44.983333,-109.466667	MONT-L-0007135	Goat Meadow, north of Gardner Lake, 40 km SW of Red Lodge, Hwy. 212, Shoshone National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1466250	STATE	100
MONT	1370287	MONT	Sharon Eversman	Montana	Park	26.04	outside_boundary_exact	Wyoming, Park County	44.954167,-109.475	MONT-L-0002382	Beartooth Pass, U.S. Hwy. 212, 45 km ENE Cooke City, MT. Shoshone National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1370287	STATE	100
MONT	1466230	MONT	Sharon Eversman	Montana	Park	26.04	outside_boundary_exact	Wyoming, Park County	44.954167,-109.475	MONT-L-0007116	Beartooth Pass, along Hwy. 212, 45 km SW of Cooke City. Shoshone National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1466230	STATE	100
MONT	1389699	MONT	Sharon Eversman	Montana	Park	24.91	outside_boundary_exact	Wyoming, Park County	44.983333,-109.483333	MONT-L-0004208	Beartooth Pass, Hwy. 212, 45 km ENE Cooke City, Shoshone National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1389699	STATE	100
MONT	1461800	MONT	Sharon Eversman	Montana	Park	24.91	outside_boundary_exact	Wyoming, Park County	44.983333,-109.483333	MONT-L-0007030	Across road from Frozen Lake, Hwy. 212, 42 km SE of Cooke City, Beartooth Plateau. Shoshone National Forest Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1461800	STATE	100
MONT	1438280	MONT	Sharon Eversman	Montana	Park	24.22	outside_boundary_exact	Wyoming, Park County	44.95,-109.5	MONT-L-0005399	Beartooth Plateau, 35 km SW of Red Lodge Shoshone.National Forest, headwaters of Wyoming Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=1438280	STATE	100
MONT	1370288	MONT	Sharon Eversman	Montana	Park	21.06	outside_boundary_exact	Wyoming, Park County	44.949,-109.542	MONT-L-0002383	Across road from Island Lake Campground, along Hwy. 212	https://lichenportal.org/portal/collections/individual/index.php?occid=1370288	STATE	100
PH	1777607	PH	Clifford M. Wetmore	Montana	Park	13.71	outside_boundary_exact	Wyoming, Park County	44.87361,-110.21167	PH00107160	Lamar Valley Picnic Area, between Tower and Pebble Creek, Yellowstone National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1777607	STATE	100
MONT	1388224	MONT	Sharon Eversman	Montana	Gallatin	12.18	outside_boundary_exact	Wyoming, Park County	44.9,-110.9	MONT-L-0003480	Fairy Lake, east side of Bridger Mountains, 27 mi NNE Bozeman, Gallatin National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1388224	STATE	100
ASU	71036	ASU	B. McCune	Montana	Ravalli	10.55	outside_boundary_exact	Idaho, Lemhi County	45.3833333,-114.25	ASUL017975	Bear Creek Canyon, Bitterroot Range	https://lichenportal.org/portal/collections/individual/index.php?occid=71036	STATE	100
ASU	73558	ASU	B. McCune	Montana	Ravalli	9.83	outside_boundary_exact	Idaho, Lemhi County	45.3833333,-114.2666667	ASUL046123	Bear Creek Canyon, 0.5 km upstream from road end, Bitterroot Range	https://lichenportal.org/portal/collections/individual/index.php?occid=73558	STATE	100
SRP	1106256	SRP	B. McCune	Montana	Ravalli	9.83	outside_boundary_exact	Idaho, Lemhi County	45.383333,-114.266667	SRP-L-0002542	Bear Creek Canyon, 0.5 km upstream from road end, Bitterroot Range	https://lichenportal.org/portal/collections/individual/index.php?occid=1106256	STATE	100
MONT	1461070	MONT	Sharon Eversman	Montana	Park	6.16	outside_boundary_exact	Wyoming, Park County	44.93833,-110.445	MONT-L-0006080	Yellowstone National Park 4.5 km W of Tower Junction, Pullout near Floating Island Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=1461070	STATE	100
ASU	67453	ASU	Clifford M. Wetmore	Montana	Park	3.12	outside_boundary_exact	Wyoming, Park County	44.965,-110.7161111	NA	grazing exclosure 1.6 km W of Gardiner at northern edge of park	https://lichenportal.org/portal/collections/individual/index.php?occid=67453	STATE	100
KANU	3133917	KANU	Clifford M Wetmore	Montana	Park	3.12	outside_boundary_exact	Wyoming, Park County	44.965,-110.7161111	381153	Gardiner: grazing exclosure 1 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=3133917	STATE	100
WIS	2747726	WIS	C.M. Wetmore	Montana	Park	3.12	outside_boundary_exact	Wyoming, Park County	44.965,-110.7161111	WIS-L-0121629	grazing exclosure 1.6 km W of Gardiner at northern edge of park	https://lichenportal.org/portal/collections/individual/index.php?occid=2747726	STATE	100
OSC	4640673	OSC	Bruce McCune	Montana	Ravalli	0.61	outside_boundary_exact	Idaho, Idaho County	46.11666,-114.5167	173846	Above Bailey Lake, Bitterroot Mountains, T32N R23W S6	https://lichenportal.org/portal/collections/individual/index.php?occid=4640673	STATE	100
OSC	2227550	OSC	Bruce McCune	Montana	Ravalli	0.58	outside_boundary_exact	Idaho, Idaho County	46.11666,-114.516	144684	Bitterroot Mountains, above Bailey Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=2227550	STATE	100
ASU	102053	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Montana/Park Co, Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=102053	STATE	100
ASU	2698484	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=2698484	STATE	100
ASU	85744	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Montana/Park Co, Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=85744	STATE	100
ASU	89119	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co./Park Co., WY boundary, Hwy 212, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=89119	STATE	100
ASU	90597	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=90597	STATE	100
ASU	93149	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Montana/Park Co, Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=93149	STATE	100
ASU	94665	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Montana/Park Co, Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=94665	STATE	100
ASU	94675	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=94675	STATE	100
ASU	97822	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=97822	STATE	100
ASU	97886	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=97886	STATE	100
ASU	98254	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=98254	STATE	100
ASU	98255	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co., Montana/Park Co., Wyoming, Hwy 212, border between Montana and Wyoming, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=98255	STATE	100
ASU	99378	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co./Park Co., WY boundary, Hwy 212, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=99378	STATE	100
ASU	99379	ASU	B.D. Ryan	Montana	Carbon	0.51	outside_boundary_exact	Wyoming, Park County	45,-109.4166667	NA	Carbon Co./Park Co., WY boundary, Hwy 212, NE of Beartooth Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=99379	STATE	100
