herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
OMA	799246	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11148	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799246	COUNTY	10
OMA	799247	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11303	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799247	COUNTY	10
OMA	799253	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11342	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799253	COUNTY	10
OMA	799254	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11329	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799254	COUNTY	10
OMA	799256	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11172	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799256	COUNTY	10
OMA	799257	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11156	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799257	COUNTY	10
OMA	799258	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11166	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799258	COUNTY	10
OMA	799259	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11110	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799259	COUNTY	10
OMA	799260	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11080	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799260	COUNTY	10
OMA	799261	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11817	Nebraska National Forest; 18 miles SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799261	COUNTY	10
OMA	799262	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11147	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799262	COUNTY	10
OMA	799263	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11822	Nebraska National Forest; 18 miles SW of Chadron along East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799263	COUNTY	10
OMA	799264	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11281	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799264	COUNTY	10
OMA	799266	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11302	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799266	COUNTY	10
OMA	799268	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11262	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799268	COUNTY	10
OMA	799269	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11251	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799269	COUNTY	10
OMA	799270	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11439	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799270	COUNTY	10
OMA	799271	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11283	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799271	COUNTY	10
OMA	799274	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11490	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799274	COUNTY	10
OMA	799276	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11337	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799276	COUNTY	10
OMA	799277	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11336	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799277	COUNTY	10
OMA	799278	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11333	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799278	COUNTY	10
OMA	799279	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11397	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799279	COUNTY	10
OMA	799281	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11638	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799281	COUNTY	10
OMA	799282	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11640	Nebraska National Forest; 30 km SW of Chardon on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799282	COUNTY	10
OMA	799283	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11085	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799283	COUNTY	10
OMA	799284	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11084	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799284	COUNTY	10
OMA	799285	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11086	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799285	COUNTY	10
OMA	799289	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11339	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799289	COUNTY	10
OMA	799291	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11364	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799291	COUNTY	10
OMA	799293	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11331	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799293	COUNTY	10
OMA	799295	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11038	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799295	COUNTY	10
OMA	799296	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11022	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799296	COUNTY	10
OMA	799297	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11041	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799297	COUNTY	10
OMA	799298	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11185	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799298	COUNTY	10
OMA	799299	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11023	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799299	COUNTY	10
OMA	799300	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11047	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799300	COUNTY	10
OMA	799301	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11046	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799301	COUNTY	10
OMA	799306	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11357	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799306	COUNTY	10
OMA	799307	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11514	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799307	COUNTY	10
OMA	799308	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11109	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799308	COUNTY	10
OMA	799310	OMA	NA	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	11111	Nebraska National Forest; 30 km SW of Chadron on East Ash Road	https://lichenportal.org/portal/collections/individual/index.php?occid=799310	COUNTY	10
PH	1797633	PH	Sara Morgan	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	PH00117959	Nebraska National Forest, 18 miles southwest of Chadron along East Ash Road (Forest Service Road #706), 1.8 road miles north of junction with Table Road (Forest Service Road #705)	https://lichenportal.org/portal/collections/individual/index.php?occid=1797633	COUNTY	10
SBBG	135185	SBBG	S. Morgan	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	NA	Nebraska Nat Forest; 18 mi SW of Chadron along east Ash Road (Forest Service Road 706); 1.8 road mi N of jct with Table Road (Forest Service Road 705).	https://lichenportal.org/portal/collections/individual/index.php?occid=135185	COUNTY	10
SBBG	160270	SBBG	Sara Morgan	Nebraska	Dawes	47.71	outside_boundary_exact	Nebraska, Sheridan County	42.6275,-102.188056	SBBG017738L	Nebraska Nat Forest; 18 mi SW of Chadron along East Ash Road (Forest Service Road 706); 1.8 mi N of jct with Table Road (Forest Service Road 705)	https://lichenportal.org/portal/collections/individual/index.php?occid=160270	COUNTY	10
CSCN	5831188	CSCN	Steven B. Rolfsmeier	Nebraska	Dawes	35.52	outside_boundary_exact	Nebraska, Sioux County	42.76475,-103.93884	CSCN-L-0000102	Harrison, 5.4 mi N, 2.8 mi W. Pine Ridge Escarpment: Gilbert Baker Wildlife Management Area, 0.6 mi WSW of campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=5831188	COUNTY	10
KANU	1648318	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	385805	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=1648318	COUNTY	10
KANU	1648319	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	385806	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=1648319	COUNTY	10
KANU	3569612	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	409472	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=3569612	COUNTY	10
KANU	3569613	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	409473	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=3569613	COUNTY	10
KANU	3569614	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	409474	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=3569614	COUNTY	10
KANU	3569615	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	409475	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=3569615	COUNTY	10
KANU	3569616	KANU	M K Advaita	Nebraska	Sherman	35.16	outside_boundary_exact	Nebraska, Howard County	41.278,-98.3238333	409476	Loup City: W	https://lichenportal.org/portal/collections/individual/index.php?occid=3569616	COUNTY	10
USCH	3768785	USCH	Nelson, John; Bradley, Keith	Nebraska	Dawes County	34.58	outside_boundary_exact	Nebraska, Sioux County	42.767167,-103.927395	NA	Harrison	https://lichenportal.org/portal/collections/individual/index.php?occid=3768785	COUNTY	10
OMA	3796215	OMA	NA	Nebraska	Loup	12.12	outside_boundary_exact	Nebraska, Garfield County	41.873611,-99.075028	19778	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=3796215	COUNTY	10
OMA	3796216	OMA	NA	Nebraska	Loup	12.12	outside_boundary_exact	Nebraska, Garfield County	41.873611,-99.075028	19780	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=3796216	COUNTY	10
OMA	3796214	OMA	NA	Nebraska	Loup	12.11	outside_boundary_exact	Nebraska, Garfield County	41.873611,-99.075222	19846	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=3796214	COUNTY	10
OMA	3796217	OMA	NA	Nebraska	Loup	12.11	outside_boundary_exact	Nebraska, Garfield County	41.873611,-99.075222	19781	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=3796217	COUNTY	10
SBBG	160148	SBBG	Sara Morgan	Nebraska	Brown	10.81	outside_boundary_exact	Nebraska, Rock County	42.543889,-99.543889	NA	Long Pine State Recreation Area along Long Pine Creek; 8 miles E of Ainsworth off US Rte 20	https://lichenportal.org/portal/collections/individual/index.php?occid=160148	COUNTY	10
MIN	306257	MIN	Kiener, W.	Nebraska	Sioux	5.53	outside_boundary_exact	Nebraska, Dawes County	42.683024,-103.412701	626055	Crawford	https://lichenportal.org/portal/collections/individual/index.php?occid=306257	COUNTY	10
MIN	306261	MIN	Kiener, W.	Nebraska	Sioux	5.53	outside_boundary_exact	Nebraska, Dawes County	42.683024,-103.412701	626059	Crawford, Nw of	https://lichenportal.org/portal/collections/individual/index.php?occid=306261	COUNTY	10
MIN	312079	MIN	Kiener, W.	Nebraska	Sioux	5.53	outside_boundary_exact	Nebraska, Dawes County	42.683024,-103.412701	652157	Crawford, Nw of	https://lichenportal.org/portal/collections/individual/index.php?occid=312079	COUNTY	10
WIS	1123012	WIS	W. Kiener	Nebraska	Sioux	5.53	outside_boundary_exact	Nebraska, Dawes County	42.683024,-103.412701	WIS-L-0048683	NW of Crawford	https://lichenportal.org/portal/collections/individual/index.php?occid=1123012	COUNTY	10
WIS	1123016	WIS	W. Kiener	Nebraska	Sioux	5.53	outside_boundary_exact	Nebraska, Dawes County	42.683024,-103.412701	WIS-L-0048687	NW of Crawford	https://lichenportal.org/portal/collections/individual/index.php?occid=1123016	COUNTY	10
WIS	1324280	WIS	W. Kiener	Nebraska	Sioux	5.53	outside_boundary_exact	Nebraska, Dawes County	42.683024,-103.412701	WIS-L-0077317	N.W. of Crawford	https://lichenportal.org/portal/collections/individual/index.php?occid=1324280	COUNTY	10
COLO	1681124	COLO	W. Kienera	Nebraska	Keya Paha	1.77	outside_boundary_exact	Nebraska, Rock County	42.705833,-99.591944	COLO-L-0024198	3 mi. North of Riverview	https://lichenportal.org/portal/collections/individual/index.php?occid=1681124	COUNTY	10
MIN	5639134	MIN	M. K. Advaita	Nebraska	Cuming	1.68	outside_boundary_exact	Nebraska, Stanton County	42.0265,-97.04	970471	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=5639134	COUNTY	10
KANU	1326233	KANU	Caleb A Morse	Nebraska	Scotts Bluff	1.14	outside_boundary_exact	Nebraska, Banner County	41.68842,-103.58657	382833	Melbeta: 5.5-6.75 mi S, 3-4.25 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1326233	COUNTY	10
KANU	1326915	KANU	Caleb A Morse	Nebraska	Scotts Bluff	1.14	outside_boundary_exact	Nebraska, Banner County	41.68842,-103.58657	382832	Melbeta: 5.5-6.75 mi S, 3-4.25 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1326915	COUNTY	10
