error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	SRP	3353352	SRP	R. Schramm	Arizona	Coconino	8437.25	outside_boundary_exact	not_found_in_US	35.358333,-11.675	NA	Coconino National Forest, N of Mt. Humphries, Albeanu Trail.	https://lichenportal.org/portal/collections/individual/index.php?occid=3353352
COUNTRY	1000	UCR(temp)	2597695	UCR(temp)	Beth Kantrud	Arizona	Yavapai	8650.3	outside_boundary_exact	not_found_in_US	34.641667,-11.816667	SBBG006001L	Coconino National Forest, 0.5 mi km N of McGuireville.	https://lichenportal.org/portal/collections/individual/index.php?occid=2597695
COUNTRY	1000	UCR(temp)	2597717	UCR(temp)	J. Biringer	Arizona	Santa Cruz	1094.38	outside_boundary_exact	not_found_in_US	21.36667,-111.05	UCR-185846	Pena Blanca Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=2597717
COUNTRY	1000	US	2789842	US	T. H. Nash	Arizona	Coconino	6680.05	outside_boundary_exact	not_found_in_US	-20.3167,-146.217	NA	11.7 mi. n oo	https://lichenportal.org/portal/collections/individual/index.php?occid=2789842
COUNTRY	1000	US	2795107	US	S. Heidmarsson	Arizona	Coconino	8442.65	outside_boundary_exact	not_found_in_US	35.03,-11.85	NA	Coconino National Forest, upper end of the W Fork of Oak Creek Canyon (23 km SW of Flagstaff).	https://lichenportal.org/portal/collections/individual/index.php?occid=2795107
COUNTRY	1000	US	2805441	US	T. H. Nash	Arizona	Gila	8633.55	outside_boundary_exact	not_found_in_US	34.35,-11.25	NA	Tonto National Forest, along Ellison Creek 0.5 km N of Diamond Rim near secondary road.	https://lichenportal.org/portal/collections/individual/index.php?occid=2805441
COUNTRY	1000	US	2806037	US	T. H. Nash	Arizona	Gila	8632.4	outside_boundary_exact	not_found_in_US	34.27,-11.32	NA	Tonto National Forest, 1 km N of Payson below Houston Mesa Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=2806037
COUNTRY	1000	US	3595621	US	T. H. Nash	Arizona	Cococino	NA	county_not_matched_no_match	county_not_matched	32.35,-111.675	NA	N side of Mt. Humphrey above the Abineau Trail, San Francisco Peaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3595621
COUNTRY	1000	WIS	1006498	WIS	T.H. Nash III	Arizona	Santa Cruz	6.2	outside_boundary_exact	not_found_in_US	31.3666667,-111.3666667	WIS-L-0014703	hillside south of Peña Blanca Lake along Ruby - Nogales Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1006498
COUNTRY	1000	WIS	2417692	WIS	M. Freiburg	Arizona	Baxter	NA	county_not_matched_no_match	county_not_matched	36.383505,-92.215223	WIS-L-0085250	8 miles NE Mt. Home, near ferry, on Highway 62	https://lichenportal.org/portal/collections/individual/index.php?occid=2417692
COUNTRY	1000	WS	5358918	WS	T.H. Nash III	Arizona	Santa Cruz	6.2	outside_boundary_exact	not_found_in_US	31.366667,-111.366667	398815	hillside south of Peña Blanca Lake along Ruby - Nogales Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5358918
